permno,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01
21686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0341880694,,,,,,,
21703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019349188,,,,,,,,,,,,,,,
21743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.560267866
21761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1191710606,,,
21763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037500039,,,,,,,,,,,,,,
21785,,,,,,,,,,-0.105970159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.206106871,,0.166666612,
21829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1123595759,,-0.08930672,,,
21835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051304456
21841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2696303427,
21842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01520911,,
21843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008421045,,,,,,,,
21882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085487068,,,,
21887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017094001,,,,,,
21942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.063754477,,,,,-0.139579356,,,,,,,,
21949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.280442804,,,
21957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008849647,,,,,,,,
21975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.326051056,0.0972486883,,,,,,,
22027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016489435,,,
22089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053268712,,,,,,,,,,,,,
22179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.409411758,,,,,,,,
22195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.084577151,,
22200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.136410207,,,,,,,,,,,,
22209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054298699,,,,
22214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
22255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.174587041,,,,,,
22260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677966475,,,,,,
22263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012222184,,,
22273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017751532,,,,,,,,
22286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.210526302,,,,-0.290909082,,
22296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.21383642 0.21383642],,,,,
22342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1212121248,,,,,,,,,,,0.1414447576
22347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.265895963,,-0.170506969
22465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1137168407,,,,,
22561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08374384,,,,,
22634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.167539239,,
22671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048607778,,
22793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034090888,
23008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.194029838,
23101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112903215,,0.0940171108,
23206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4749999046,,,
23269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.707936525,-0.177173898
23272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0658848658,
23799,,,,,,,,-0.064596273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118733525,,,,,,,,,,,,,,,
23887,,,,,,,,,,,,,,,,,,,,,0.2480769306,,,,,,,0.4321607351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24441,,-0.262660921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0259319041,,-0.099999994,,,,,,,,,0.2391304672,,,,,,,,,,,,,,,
24459,,,,,,,,,,,,,,,,-0.061524339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0441766642,,,,,,,,,,,,,,,,,,,,,
24476,,,,0.0484341905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25452,,,,,,,,,,,,,,,,,,-0.049382776,,,,,,,,0.075313732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25487,,,,,,,,,,,,,,,,,,,,,0.0331082866,,,,,,,,-0.202250317,,,,,,0.0013463789,,,,,,,,0.1314984858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017386379,,,,,,,,,,,,,,,,,,,,,,,,,,,
26650,,,,,,,,,,,,,,,,,,0.0239720102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2272727489,,,,,,,,,,,,,,,,,,,,0.1046153605,,,,,,,,,,,,,,,,,,,
27617,,,,,,,,,,,,,,,,,,,,,,0.0101010492,-0.007499981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056549944,,,,,,,,,,,,,,,,,,,,
28345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042753633,,,,0.3193006217,,,,,,,,-0.067439929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0353132784,,,,,,,,,,,,,,,,,,,,,,
29744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076245241,,,
29867,,,,,,,,,,,,,,,,,,,,,,,,,,0.6629698277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30509,,,,,,,,,,,,,,,,,,,,,,,,0.0147199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.063760795,,,,,0.0241879355,0.0101214554,,,,,,,,,
30680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677083358,,-0.066217043,,,,,,,,,,,,,,,,,,,,,,,,,,,
30737,,,-0.073912978,,,0.2146893293,,,0.2009804398,,,,,,,,0.4684684575,,,,,,,,,,,,,,,,0.0610686578,,,[-0.14965592 -0.14965592],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1010646001,,,,,,,,,,,,,,,,,,,
31077,,0.1051524729,,,,,,-0.095802739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.154838681,,,,,,,,,,,,,,,,,,,,0.3645453453
31691,,,,,-0.007858342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003289486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.128712833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0483592749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33209,,,,,,,,,,,,,,,,,,,,,,-0.194174752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894736528,,,,
33849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.099999957,,,,,,,,0.0330578201,,,,
34367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0551723577
34497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0212765951,,,,,,,,,,,,,,,,,,,,,,
34666,,,,,,,,,,,,,,,,,,,,,0.1195446178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018348606,,,
34936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067411333,,,,,,,,0.0043668291,,,,,,,,,,,,,,,
34948,,,,,,0.16282098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03049352,,,,,,,,,,,,,,,,,,,,,,,,,
36768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1548288614,,,,
37154,,,,,,,,,,,,-0.020120723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37381,,,,,-0.000810911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37402,0.102941148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38033,,,,,,,,,,,,,,,,,,,,0.0243903231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0363230072,,,,,,,,,,,,,,,,,,,
38746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005000035,0.1323283911,,,,,,,,,,,,,,,,,,,,,
40440,,,,,,,,,,,,,,,,,,,-0.050209157,,,,,,,1.1623528004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574,,,,,,,,,,,,,,,,,,,,,,-0.254804254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113832429,,,,,,,,,,,,,
42922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0845117271,,,,,,,,,,,,,,,,,,,,,,,
43634,,,,,,,-0.13879776,,,,,,,,,-0.107142828,,,,,,,,,0.2408759445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44230,,,,,,,,,,,,,,,0.057220716,,,,,,,,,,,,,,,,,,,,,,,,-0.317293257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.061946884,,,,,,,,,,
44813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050949927,,,,,,,,,,,,,,,,,,,,,,,,,,,
45225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.083720952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082849376,,,,,,,,,,
45306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.057203364,,
45655,,0.0639533997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45728,,,-0.01549593,,,,,,,,,,,,,,,,,,,,,,,0.8929960728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46042,,,,-0.026035024,,,0.0017399268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0498252325,,,,,,,,,-0.170112818,,,,,,,,,,,0.0705328807,,,,,,,,,,,,,,,,,,,,-0.096852317,,,,,,,,,,,,,,,
46392,,,,,,,,,,,,,0.1096104234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.058373202,,,,,,,,,,,,,,,
46834,,,,,,,,,,,,-0.021126742,,,,,,,,,,,,-0.631989539,,,,,,,,,,,,,,,,,,,,,-0.152542338,,,,,,,-0.490472466,-0.142327264,,,[0.12726484 0.12726484],,,,,,,,,,,,,,,,,,,,,,,,,,,,
46922,,,,,,,,,,,,,,,,,,,0.1618496925,,,,,,0.1341239959,-0.078799963,,,,0.0456919558,,,0.0758513585,,,,,0.1397489607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029403526,,,,,,,,,,,0.1371276528,,,,,,,,,,0.0853846595,,,,,,,,,0.0,,,,,,,,,,
47002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.302740693,,,,,,,,,,,,,,,,,,,,,,,,,-0.10280592,,,,,,,,,,,,,,,,,,,,
47571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.118904114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47619,,,,,,,,,,,,,,,,,,,,,,,-0.069309048,-0.169117659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47723,,-0.108510591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1648589373,,,,
47861,,,0.0152838808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.079479575,,,,,,,,,
48347,,,,,-0.046236545,0.2264150977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48961,,,,,,,,,,,,,,,,,,,,,,,-0.068360619,,,,,,0.1169305742,,,,,,,,,,,,,,,,,,,,,,,0.0109911235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49138,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067901246,,,,,,,,,,,,,,,,,,,,,,1.2105844021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538130939,,,,,,,,,,,,,,,,,,,-0.137905896,,,,,,,,,,
49429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0408814102,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01186345,,,,-0.267712623,,,,,,,,,,,,,,,,,,
49488,,,,,,,,,,,,,,,,,,0.045364894,0.2396226227,,,,,,,,,,,,,,,,,,,,,,,0.0740740001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.381443292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.197371081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4344344735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50606,-0.354838699,,,,,,,,,,-0.05394493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.112701185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1324390322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024658937,,,,,,,,,,,,,,,,,,,,,,,,
51423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.066454008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0831116885,,,,,,,,,,,,,
51692,,,0.0638929904,,,0.0359281078,,,,0.0095464895,,,,,,,,,,,,,,,,,,0.1878192723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51829,-0.031775717,,,0.0185184516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008810606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040625036,,,,,,,,,,,,,,,
52231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6132618189,,,,-0.210903823,,,,,,,
52250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.096288867,,,,,,,,,,,,,,,
52396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769230947,,,,,,,,-0.117647082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11093846,,,,
53074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010140542,,,,,,,,,
53110,,,,,,,,,,,,,,,,,,,,,,,0.1331704259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53373,,,,,,,,,,,,2.2926828861,,,,,,,,,,,,,,,,,,,,,,,,-0.187030137,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046296362,,,,,,,,,,,,,,,,,,,,
54199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104199134,,,,,,,,,,,,,,,
54244,,,,,,,,,,,,,,,,,,0.045739226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54675,,,,,0.0090452135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1022342741,,,,,-0.089228272,,,-0.026061729,,,,,,,,,,,0.1813616008,,,,,,,,,,,,,
55001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028719557,,,
55213,-0.393188834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55862,,,,,,,,,,,,,,,,,,,,,,-0.223463684,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3654618859,,,,,,,,,,,,,,,-0.120805316,,,,,,,,,,,,,,,,,,,,
56710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018339859,,,,,,,,,,,,,,,,,,,,,,,,,
