permno,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01
15643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.087346911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15644,,,,,,,,,0.6682242155,,,0.0090090008,,-0.138843,,,,,,,-0.105527654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15645,,,,,,,,,0.0382857658,,,,,,,,,,,,,,,,,,,,,,,,-0.083484583,,-0.132022485,,,,,,,,,,-0.246203706,,,,0.4199890196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15646,,,,,,,,,,,,,,,,,,,,0.2075187415,,,,,,,,,,,,,,,,,,,,,0.3591732383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002595652,,,,,,,,,,,,,,
15650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1163174883,,,,,,,,,,,0.0022790232,,,,,,,,,,,,,,,,,,,,,,,,,-0.013595189,,
15654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6217008829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1728776246,,,,,,,,,,,,,,,,,,,,,-0.000618826,,,,,,,,-0.163603455,,,,,,,,-0.051045999,,,,,,,,,,,,
15662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15721,,,,,,-0.18824704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15724,,,,,,,0.0510948785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15729,,,,,,,,0.233637169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.532051265,,-0.210937485,,,,,,,,0.2788462341,,,,,,,,,,,,,,,,,,,-0.262247831,,,,,,,,,,,,,,,,,,,,,,,,,
15776,,,,,,-0.081174403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131332409,,,,,,,-0.214785635,,,,,,,,,,,,,,,,-0.275267094,,,,,,,,,,,,,
15779,,,,,,,,,,,,,,,,-0.075571232,,,,,,,,,,,,,,,,,,,0.0212071966,,,,,,,,,,,,,,,,-0.01528661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1168458909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041800678,,,,,,,,,,,,,,,,,,,,,,,,,,,
15785,,,,,,,,,,,,,,,0.2083333582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15787,,,,,,,,,,,,,,,-0.125815421,,,,,,,,,,,,,,,,,,,,,,,-0.231343329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.161392495,,,,,,,,
15788,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159197405,,,,,,,,,,,,,,0.6283031106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,,,,,,,,,,,,,,,,,0.015625,-0.083076946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15802,,,,,,,,,,,,,,,,,,,,,,-0.089071706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023781077,
15831,,,,,,,0.1090908945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091984421,,,,,
15833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455927365,0.0959302112,,,,,,,,,,-0.075203225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091606706,,,,,,,,,,,,,,,,0.0161082465,,,,,,,,,,,,,
15850,,,,,,,,,,,,,0.1159373745,,,,,,,,0.1570429653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15860,,,,,,,,,,,,,,,,0.3133803308,,,,,-0.081632644,,,,,,,-0.205240145,,,,,,,0.0736196339,,,,,,,,,,,-0.107476696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15863,,,,,,,,,,,,,,,,,,,,,,,,,,-0.295116782,,,,,,,,-0.190476134,,,,,,,,,,,,,,,1.1422592402,,,,,,,,,,,,,,,,,,,,,,,,0.2000623792,,,,,,,,,,,
15902,,,,,,,,,,0.1428571492,0.3049999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2482293844,-0.049645346,,,,,,,,,-0.205825225,,,,,,,,,,,,,,,,,,,,,,,,,,,
15914,,,,,,,,,,,,,0.1875000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059233394,,,,,,,,,,,,,,
15917,,,,,,,,,,,,,,,,,,,,-0.135505959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15921,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0274725761,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0146868322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.139728054,,,,,,-0.155378476,,,,,,,,,,,,,
15943,,,,,,,,,,,,,,,,,,,,,,,,,0.7244898081,,,,,,,,,,,,,,,,1.4391999245,,,,,,,0.9925553799,1.6318680048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009174303,,
15950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017751532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15955,,,,,,,,,,,,,,,,,,,,,,,,,-0.143206865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0648378432,,,,,,,,,,,0.2027026713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.106132038,,,,,,,,,,-0.025547421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15961,,,,,,,,,,,,,,,,,,,,-0.191176459,,,,,,,,,,,,,,,,,,,,,,,0.9527558684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3308443725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15978,,,,,,,,,,,,,,,,,,,,,,,,,,0.1794157773,,,,,,,,,,,,,-0.128919825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.07436067 -0.07436067],,,,,,,,,,,,,,,,,,,,,,,,,
16004,,,,,,,,,0.1826483309,,,,-0.011217901,,,-0.138141811,,,-0.031999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16005,,,,,,,,0.2052786052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0630872846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16007,,,,,,,,,,,,,,,,,,,,,,,,-0.033802785,,0.0480480753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16012,,,,,,,,,,0.0097752092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,,,,,,,,-0.050209172,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277778264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11881189,,,,,0.9041470289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16044,,,,,,,0.0191637352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1124215275,-0.03950071,,,,0.1374286711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1038961634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123287715,,
16051,,,,,,,,,,,,,,,,,,0.0763760433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16052,,,,,,,,,,,,,,,,,,,0.0894736648,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069999985,,,,,,,,,,,,,,-0.021978065,,,,,,,,,,,,,,,,,,,,,,,
16063,,,,,,,,,,,,,,,,,,,,,,,,-0.139113694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16064,,,,,,,,,,,,,0.3371489048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16066,,,,,,,,0.030880101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196078252,,,-0.082608722,,,,,,,,,,,,,,
16069,,,,,,,-0.005169845,,,,,-0.04273507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4317548573
16090,,,,,,,,-0.18909514,,,,,,,,,,,,,,,,,0.1028036326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.074380189,,,,,,,,,,,,
16100,,,,,,,,,,,,,,,0.009933765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16108,,,,,,,,,,,,,,,,,,,,,,,,,,0.2675158978,0.190954715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127659574,,,,,,,,,,,,,,,
16111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0136752008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198725667,,,,,,,,,,,,-0.020100484,,,,
16119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1266264766,,,,,,,,,,,,,,,,,,,,,,,,,
16145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.209386259,,
16146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023582118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16162,,,,,,,,,,,,,,,,,0.0144539857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16164,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198116347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16170,,,,,,,,,,,-0.014076107,,,,,,,,,0.0084506823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16171,,,,,,,,,,,,,,,,,,,,,,,0.0430413671,-0.106895961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0842082873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16173,,,,,,,,,-0.001991983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1626506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0829694569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16175,,,,,,,,,,,-0.070247963,,-0.392156869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.179292932,,,,,,,,,,,-0.069444455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134021908,,,,,,,,,,,,,,,,,,,,,,
16183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019672144,,,,,,,,,,,,,,,,,,,,,0.0473683998,,,,,,,,,,,,-0.082828313,,[-0.0026505 -0.0026505],,,,,,,,,,,,,,,,,,,,
16247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.197244868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109436966,,,,,,,,,,,,,,,,,,,,,,,,,,
16250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397733748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.191542283,,,,,,,,,,,,,,,,,,,,,,,,,
16255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.524193585,,,,,,,,,,,,,,,,,,,-0.129218772,,,,,,0.0301219318,
16260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2039132416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16263,,,,,,,,,,,,,,,,,,,,,,-0.223517999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16276,,,,,,,,,,,,-0.022764217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.113577887,,
16277,,,,,,,,,,,,,,-0.193007052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16284,,,,,,,,,,,,,,,,,,,,0.0791366696,,,,,,,,,,,,0.0881380737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195525318,,,,
16290,,,,,,,,,,,,,,,,,,0.1137414798,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.187562481,,,,,,,,,,-0.010948532,,,,,,,,,,,,,,,,,,,,,0.3449442387,,,,,,,
16303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217005074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16308,,,,,,,,,,,,,,,,,,,,,-0.073913492,,,,,,,,-0.151896372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.293956071,0.7315174937,,,,,,,,,,,,,,,,,
16310,,,,,,,,,,,,,,,,,,,,,,,,-0.175550804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1743630171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1565836519,,,,,0.1582914442,-0.219088912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5757574439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.073045798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16386,,,,,,,,,,,,,,,,,,,,,,,,,0.223373577,,,,,,,,,,,-0.055486202,,,,,,,,,,,,,,,,,,,,,,,,,,0.0355683938,,,,,,,,,,,,,,,,,,,,,,
16392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19103767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123563237,,,,,,,,,,,,,,,,,,,
16393,,,,,,,,,,,,,,,,,-0.345454544,,,,,,,,,,,-0.686805546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16394,,,,,,,,,,,,,,-0.009142062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1843137443,,,,,,,,,0.2595419288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.650793612,-0.134615377,,,,,,,,,,,,,,,,,,,,,-0.085470006,,,,,,,,,,,,,
16401,,,,,,,,,,,,,,,,,,-0.100635581,,,,,,,,,,,,,,,,,,,,,,0.1217948645,,,,,,,,,,,,,,,,,,,,,,,0.4247492254,,,,,,,,,,,,,,,,,,,,,
16434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.120195948,,,,,,,,,,,,,0.0279019717,,,,,,,-0.094107576,,,
16435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006447623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16436,,,,,,,,,,,,,,,,,,,,0.0529613681,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0945990011,,,,-0.131886482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35208863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1139053181,,,,,,,,,,,,,-0.169632018,,,
16442,,,,,,,,,,,,,,,,,,,,,,,,,0.2889480591,,,,,,,,,,,,,,,,,0.1181818098,,,-0.301065594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16448,,,,,,,,,,,,,,,,,,,,-0.028186277,,,,,,,,,,,,,,,,,,,,,,,0.007751931,,,,,,,,,,0.3078817725,,,0.4882942438,0.4617978334,,,,,,,,,,,,,,,,,,,,0.091743134,,,,,,,
16463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14673911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16465,,,,,,,,,,,,,,0.0107323639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16471,,,,,,,,,,,,,,,,,,,,,,,,,0.1441441178,,,,,,,,,,,,,,,,,,,,,,,,,0.791208744,,,,,,,,,,,,,,,,,,-0.256198376,-0.13333334,,,,,,,,,,,,,,,
16472,,,,,,,,,,,,,,,,,,,,,,-0.003314888,,,,,,,,,,,-0.011605404,,,,,,,,,,,,,,0.2500000298,,,,,,,,,,,,,,,,,-0.229318172,,,,,,,,,,,,,,,,,,,,
16473,,,,,,,,,,,,,,,,,,,,,,,,-0.5030303,,,-0.156521693,,,,,,,,,,,,,,,0.0157339163,,,,,,,,,,,,,,,-0.312080562,,,,,,,,,,,,,,,,,,,,-0.289285541,,,,,,,
16497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006430862,0.0954692811,,,,,,,,,0.7696335912,,,,,0.0041666627,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0233235918,,,,,,,,
16499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007816096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16528,,,,,,,,,,,,,,,,,,,,,,,,-0.174358979,,,,,,,,,,,,-0.025388943,,,,,,,,,,,,,,,,-0.193664536,-0.137500003,,,,,,,,,,,,,,,,,,,,,,,,,-0.029629689,,,,,,
16529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3004769683,,,,,,,,,,,,,,
16532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.210645169,,,-0.04575159,,,,,,,,,,,,,,,,,,,,,
16533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.047169767,,,,,,,,,,,,,,,,,,,,,,,,,,
16541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.160714284,,,-0.027896918,,,,,,,,,,,,,,,,,,,,,,,,,-0.19847329,,,,,,,,,,,,,,,,,,,0.0901408643,,,,,
16542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134146363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16553,,,,,,,,,,,,,,,,,,,,-0.076223783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16555,,,,,,,,,,,,,,,,,,,,,0.0869565383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16557,,,,,,,,,,,,,,,,,,,0.0321872421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.050883345,,,,,,,,,,,,,,,,,,,,,,,
16562,,,,,,,,,,,,,,,,,,,,0.131767109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032339361,,,,,,,,,,,,,,,,,,,,,,,
16570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.216549307,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2341269553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0603804402,,,,,
16592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.200000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.157407418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.351426721,,,,0.0308880936,,,,,[0.42857149 0.42857149],,,,,,,,,,,,,,,,,,,,-0.039140601,,,,,,,,,,,,,,,,,
16597,,,,,,,,,,,,,,,,,,,,,,,,,,0.0725227818,0.0990696549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16613,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2272727191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16617,,,,,,,,,,,,,,,,,,,,,,,,,,0.2154223025,,,,,,,,,,,,,,,,,,,,,,,0.0811907873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16622,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0224845,,,,,,,,,,,,,,,,,,,,,,,,,-0.469514132,,,,,,-0.154228896,,,,,,,,,,,,,,,,-0.202405065,,,,,,,,,
16625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063291076,,,,,,
16630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0174107719,,,,,,,,,,,,,,,
