permno,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01
29867,,,-0.104529612,,,0.3714285493,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2306553572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30680,-0.056473844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30737,,-0.043659054,,,,,,,,,,,,,,,,0.2223926038,,,,,,-0.168874174,,,,,,,,,,0.3335858285,0.2796706855,,,-0.13636367,,[0.04316551 0.04316551 0.04316551 0.04316551],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30840,,,,-0.133204594,,,,,,,,,,,,-0.033992402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128115928
31077,,,,,,,,,,,,,,,,,,,0.0607476905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31668,,,,,,,,,,,,,,-0.110151708,,-0.033797231,,,,0.2030074745,,,,,,,,,,,-0.04864087,,,,,,,,,,,,,,,,,,,[0.15940955 0.15940955],,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02459014,,,,,,
31691,,,,,,,,,,,,,,,,,,,,,,-0.063075125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32299,0.1862745732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03235298,-0.136778131,,,-0.036363602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32678,,,,,,,,,,,,,,,,0.0119801974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33770,,,,,,,,,,,,,,,,,0.026315812,,,,,,,,,0.0279634465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894736528,,,,
33849,,,,,,,,,,,,,,,,,,-0.033644829,,,,,,,,,,,,,,,,,,0.0869565085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34367,,,,,,,,,,,,,,,,,,,,,,-0.086742386,,,,,,,,,,,,,,,,,,,,,,,,-0.214932129,0.2824206948,,,0.4904580712,,,,,,,,,,0.1844196916,,,,,,,,,,,,,,,,,-0.375438571,,,,,,,
34666,,,0.0039920118,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2368420959,-0.177304968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018392598,,,,,,,,,,,-0.143243238,,,,0.0092165805,
34673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1760563403,,,[-0.18885453 -0.18885453],,,,,0.2074829489,,,-0.046448108,,,0.1391586065,,-0.125000045,,,0.0349126831,,,,,,,,,,,,
34936,,,,,,,,,,,,,0.0416666269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36768,,,,,,,,,,,,,,,,,,,,-0.004186478,-0.160313919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030480573,0.0580410063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37154,,,,,,,,0.151750952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0313239172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37402,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336538292,,,,-0.098324038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38295,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112608569,,,,,,,,0.2535351813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38746,,,,,,,,,,,,,,,,,,,,,-0.009485118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005000035,0.1323283911,,,,,,,,,,,,,,,,,,,,,
38850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009232609,,,,,,,,,,,,
39220,,,,,,,,-0.120881349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2765751779,
40440,,,,,,,,,,,,,,,,,-0.250814348,0.0391304195,,,,,,,0.7068272829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41188,,,,,0.1132950932,,,,,,,,,,0.2687400281,,,,,,,-0.197868824,,,,,,0.0648632795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0350962244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574,,,,,,-0.01506024,,,,,,0.1282051355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42059,,,,,,,,,,,0.0679885745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.080527589,-0.130615294,,,,,,,,,,,,,,,,,,,,,,
42358,,,,,,,,,,0.1110494062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42796,,,,,,,,,,,,,,,,,-0.017471056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43123,0.3640928566,,,,,,,,,,,,0.1168185472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.068869062,[-0.03187004 -0.03187004],-0.115527987,,,,,,,,,,,,,,,,,,,,,,,,,
43334,,,0.1722488254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2244701236,,,,,,,,,,,,,,,,0.0043804566,,,,,,-0.163082406,0.0385438949,,,,,,,,,,,,,,
43634,,,,,,,,,,-0.153502271,,,,,,,,,,,,,,,,,,-0.155258596,-0.336564958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44134,0.1433141828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44230,,,,-0.01661435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44274,,,,,,,,,,,,,,,,,,,,,,,-0.013429764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44768,,,,,,,,,,,0.0971491933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2370517999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.125786185,,,,
44943,,,,,,,,,,,,,-0.016742224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144951433,[-0.10991254 -0.10991254 -0.10991254],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45306,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053778857,-0.003637526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.198648676,,,,,,,,,,,,,,,,,,,,,,,,,0.0087499619,,[0.17012449 0.17012449],,,,,-0.172794133,,,,,0.3705964088,,,,,,,,,,,,,,,,,,
46340,,0.0497924834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1200585887,,,,0.1101574376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.272727251,,,,
46392,,,,,,,,,,,,0.0700389221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7188670039,,,0.047650788,,,,,,,,,,,,,,,,
46690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.104592659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46834,,,0.0599571168,,,,,,,,,-0.021126742,,,,,,,0.0695652589,,,,,,,,,0.0916665792,,,,,,,,-0.187500015,,,,,0.156033352,,,,,[-0.10949999 -0.10949999],0.1678831577,-0.042788398,,,-0.252941221,,,0.0324324444,,,,,,,,,,,,,,,,,,,0.0244897231,,,,,,,,,,,
46922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.12983775 -0.12983775],,,,,,,,,,,,,,,,0.444201231,,,,,,,-0.107827105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46923,,,,,,,,,,,,-0.009615385,,,,,,,0.0448072031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47571,,,,,,,,,,,,,,,,,,,,,,,,,,-0.261504978,,,,,,,,,,,,,,,,,,,,,0.1597561538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000799379,,,-0.049557559,[-0.06331465 -0.06331465],,,,,,,,,,,,,,,,,,,
47706,,,,,,,,,,,,,,,,,,,0.0197509266,,,,,,,,,,,,,,0.1019859537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47715,,,,,,,,,,,,,,,,,,,,[0.08173373 0.08173373],-0.036634192,,,,,,,0.1074964255,,,,,,,,,,,,,,,,0.0246801153,,,,,,,0.0888717547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069073364,,,,,,,,,,,,0.1136363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06517528,,[-0.017996 -0.017996],,,,,,,,,,,,,,,,,,,,,,,,,,
48072,,,,,,,,,,,,,,-0.014925359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48144,,,,,,,,,,0.050069537,,,,,,,,,0.1066331193,-0.02162366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48291,,,,,,,,,,,,,,,,0.0369098969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48347,,,,,,,,,,,,,,,,,,,-0.003267986,,,,,,,0.1617150158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49138,,,,0.0,,,,,,0.2807018161,,,,-0.236641243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3236151338
49322,,,,,,,,,0.0632529631,,,,,,,,,,,,,,,-0.264024377,,,-0.04724405,,,,0.1524926573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1138383672,,,,,,,,,
49488,,,,,,,,,,,0.1933774799,,,,,-0.097879268,,0.045364894,,,,,,,,,,,,,,,,,-0.06382978,,,,,,,,,,,,,,,,,,,,,-0.063636407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.11260056 -0.11260056],-0.00604229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50243,,,,,,,0.0116204908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0.07182327 0.07182327],-0.268041283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4344344735,,,,,0.2877441943,,,,,,,,,,,,,,,,,,,,0.0493066534,,,,,,,0.0938511193,,,,,,,,,,,,,,,,,,,
50606,,-0.381818175,,,,,,,,,,,,,,,,,0.1866575032,-0.067870714,[-0.02531248 -0.02531248],-0.139147162,,,,,,,,,,,,,,,,,,,,0.1719077975,,,,,,,0.0983795598,,,,,,[-0.06058095 -0.06058095 -0.06058095],0.0159010869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50788,,,,,,,,,,,,,,,,,0.0153096523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51086,,,,,,,,-0.017662982,,,0.1159714833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0432346165,,,,,,,-0.01240049,,-0.014357924,,,,,,,,,,,,,,,,,,
51263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0847059116,,,,,,,,,,,,,,,,,,,,,,,-0.087719344,,,,,,,,,,,,,,,,,,,,,
51692,,,,,,,,,,,,,,,,,,,,,,0.060000021,,,,,-0.434444487,[0.18781927 0.18781927],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51829,,,,,0.3575757742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51960,,,,,,,,,,,,,0.0052082869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.350877196,,,[0.61326182 0.61326182],,-0.205588251,,-0.210903823,,,,,,,
52250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.03453948 -0.03453948],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52337,,,,,,,,,,-0.130858213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52396,,,,,,,,,,,,,,,,,,,,,,,-0.251271605,,,,,,,,,,,,,,,[-0.18750005 -0.18750005],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52936,,,,,,,,,,,,,,,,,,,,,,,,,,0.0245648045,,,,,,,,,,,,,,,,,0.0530061312,,,,,0.1882729381,,,,,,,,,,-0.021196274,,0.052430436,,,,,,,,,,,,,,,,,,,,,,,,
53197,,-0.013079649,,,,0.0261519104,,,,,,,,,,,0.006265664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53225,,,,,-0.004819718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54114,,,,,,,,,,,,,,,,,,,,0.0171070229,0.0026110259,,,,,,-0.040894222,,,,,-0.062858433,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.020362271,,,,,,,,,,,,,,,,,,,,,,,,,
54244,,,,,0.059523806,,,,,,,,,,,,,0.045739226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54704,-0.087248273,,,,,,,,,,,,,,,,,,,,,-0.126845598,,,,,,,,,,,,,,0.0377358124,,,,,,,,,-0.076809451,,,,-0.000796197,,,,,,,,-0.089228272,,,-0.026061729,,,,,,,,,,,,,,,,,,,,,,,,
55001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045249243,,,,,,,,,,,,,,,,,,,,,,
55212,,,,,,,,,,,,,,,,,,,,,-0.020005893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55213,,-0.030612275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55993,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034899954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019240092,,,,,,,,,,,,,,,,,,,,,,
56945,,,-0.114035055,,,,-0.045283049,,,,,,,,,,,,-0.155080244,,,,0.0395479575,,,0.0375000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57154,,,,,,,,,,,,,,,,,,,,,,,,,[0.32274583 0.32274583],,,,,,,-0.118872523,,,,,-0.080327787,,-0.143057495,,,,,,,,,,,,,,,,,,,,,,,,,-0.111470118,,,,,,,,,,,,,,,,,0.0,,-0.150289014,
57808,,,0.0417981297,,,,,,,,,,0.0578313619,,,,,,,-0.04800003,,-0.100737154,,,0.0827317983,,,,,[0.09022314 0.09022314],,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04330517,,,,,,-0.049489856,,-0.123287708,0.1593715101,,,,,,,,,,,,,,,,,
57913,,,,,,0.4241650999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029124983,,,,,,,,,
58318,,-0.017610047,,,,,,,,,,,,,,,,,,,,,-0.006888231,,,,,,,,,,0.0459121801,,0.0228675306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344604068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[-0.01499123 -0.01499123],,,,-0.217537984,,,,
58675,,,-0.078947358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.346938759,[0.15909089 0.15909089],,,0.0628930852,,,,[0.3274419 0.3274419],,,,,,-0.213970646,0.0579982102,,,,,,,,,,,,,,,,,,,,,,,,
59089,,-0.106455259,,,,,,,,,,,,,,,,0.1927303225,,[-0.21602286 -0.21602286],,-0.092333049,,,0.3539094031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59185,,,,,,,,,,,,,,-0.066855185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03589892,,,,,,,,,,,,,,,,,,,,,,,,,
59627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032070011,,,,,,,,,,,,,,,,-0.077551045,,,,,,,,,,
59774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0959854424,,,-0.031294864,0.092175357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60038,,,,,,,,,,,,,,,,,,,,0.0050435863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044208013,,,,,,,,,,,,,,,,,0.0840182975,,,,,,,,,,,
60186,,,,,,,,,,,,,,,,,,,,,,,,,,-0.175693572,,,-0.211143702,,-0.153125003,,,,,,[0.21083175 0.21083175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60468,,,,,,,,0.0054972745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0281690713,,0.3969466686
61269,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017395278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6376433372,,,,,,,,,,,,,,,,,,,
61487,,,,,,,,,0.2033458948,,,-0.077831678,,,,,,,,,,,-0.001233027,,,,,,,,,[-0.05945147 -0.05945147],,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071550265,,,,,,,,,,,,,,,0.212291643,,,,,,,,,,
61496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0323383212,,,,,-0.172361732,,,,,,,,,,,,,,,
61700,,,,,,0.111111097,-0.244444415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62228,,,,,,,,,,,,,,,,,,-0.002475186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62376,,,,,,,-0.006147584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63079,,,,,,,,,,,,,,,,,,,,-0.202863991,,,,,,0.5329341292,[0.5859375 0.5859375],,,[0.32352936 0.32352936],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63335,,-0.166666687,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016949136,-0.818965495,-0.197142839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081362315,,,,,,,,,,,,,,,,,,,,,
63765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091139272,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033970244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64020,,,,,,,,,,,,,,,,,,,,,,,0.1014492661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861821249,,,,,,,,,,,,,,,,,,,,,,,,,,
64785,0.0453578569,,,,,,0.0741666183,,,0.0371747203,-0.141818181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0468370877,,,,,,,,,,,,,,,,,,,,,,
64822,,,,,,,,,,,,,,,,,,,,,,,,,-0.200000048,,,1.655462265,[-0.35126585 -0.35126585],-0.014634104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.032085579,,,,,-0.059186134,,,-0.058323156,0.1477419883,,,,,,,,,,,,,,,,,,,,,,,,
65008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.029239785,[-0.12650605 -0.12650605],,,,,,,0.0879346281,,,,,,,,,,,,0.3140857518,,-0.002020152,,,,,,,,,,,,,,,,,,,,,,,,
65270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2519685626,0.3018867373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0113245426,,,,
65285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.109503604,,,-0.123515867,,,,[0.08741157 0.08741157],[0.13813207 0.13813207],,,,,-0.316545337,,
65365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159362387,,0.0839002728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
